business_id,text,restaurant
HM2x8A0ZzCMcIM_1XNhpxw,"I try not to frequent this particular grocery store, even though I grew up right around the corner from it and still live within a few blocks' walk. Maybe it was my youthful ignorance, but I miss Tops. And even Finast. Those were the days. Anyways...  I still stop in now and again to pick up one or two things on my way home from work, or if I need something very specific that I know one of the smaller chains around here isn't likely to have. And every time, I regret it.   I always leave at least mildly annoyed for one reason or another, but my biggest issue is this: WHY DOES THE PARKING LOT/ENTRY AREA ALWAYS SMELL LIKE RAW SEWAGE?!? Like, always. I dare you to go there and find a time when it doesn't smell like 7 people just took a dump in front of the door. Dead of winter, gale force winds - doesn't matter - the stench prevails. And I'm supposed to feel good about buying my food there? Food that I eat? Nah."
HNAH23RNUTTivzhebQTozw,"+1 star, purely based off the fact my boyfriend's <dish>cheesesteak</dish> was the best it has been at this location (which isn't saying much, sadly... but it's something.) -4 stars, for the COMPLETELY ridiculous and extremely subpar customer service. Today was the last straw with this place. My boyfriend called ahead to order. At the time it was said to be ready for pickup, I entered the line for the order pickup drive thru. There was already a car in front of me at the window, and 2 cars followed behind me, so I was essentially boxed in-- which is fine in drive thrus because it's a speedy process, right? WRONG. The man in front of me honked his horn several times within several minutes of waiting, with no answer. He then used his keychain carabiner to knock on the window several times, no answer. I had tried calling the location to let someone know there were people waiting, and no one answered my 4 attempts to reach someone. FINALLY after over 10mins of zero employee interaction, some dirty looking Joe Schmo opens the window, open-mouthed chewing gum, and says to the man in front of me \Yea how can I help ya?\"" Is that a joke? Do you mean how can you help other than doing your job in the first place? He didn't even apologize!  So then it's my turn, and I roll up to the window. I didn't get an apology either, but I guess I didn't expect one at this point. I get the same \""Yea how can I help ya?\"" So I say, \""I'm picking up for an order under the name Andrew.\"" This guy fully sticks his upper body out of the window and says bewilderedly \""YOUR name is Andrew?!\"" First of all, NO! Second of all, WHO CARES WHAT MY NAME IS! Is it your job to pass judgement or is it your job to be a clean, respectful employee that provides at least semi-decent customer service by manning the window and simply handing people their orders? So after he goes to grab the sandwich, he comes back and says \""Well I guess here's your sandwich, ANDREW.\""  I don't get it. Such a simple task. I even understand getting the lunch hour rush (which this wasn't) and getting backed up on orders.  BUT. Not even answering the window, with 4 cars waiting, for over 10mins, and not apologizing to anyone, is uncalled for.   This location is only 2 mins from our house, but we definitely WON'T be returning here. The convenience is not worth the annoyance.""",1
HNy2_rt86gfZMCM4qsVvFw,This place is great..The food is made from scratch and you can taste the homemade goodness. Just have some patience waiting on your food quality food takes time:),1
HOCuqi14chrfeKRqn-HuOw,"Friendly service and atmosphere is great.   Menu has been tweaked over the years and remains similar with hot wings, calamari and dry ribs as the staple apps. Love the <dish>dynamite prawn + mango rolls</dish>.   Main courses have the <dish>classic burger</dish> and my fav the <dish>Cajun chicken sandwich</dish>.   <dish>Tacos</dish> are good and the <dish>Chicken Hunan Kung Pao</dish> been here forever.   4 star only has their mains and steaks are average for what you pay.",1
HOOitK8EMpTaY9bVpp6ZfA,"<restaurant>Cafe Vite</restaurant> is one of my favourite restaurants, and is definitely a place I keep craving for in this hot summer weather! I first tried it about 3 weeks ago, and have come back another 2 times since then.  The gelatos are all homemade and feature very interesting, complimentary flavours. My favourite is the <dish>raspberry lime gelato</dish> (the blue one). The coconut one is also really good, not too sweet and tastes absolutely beautiful with lime juice.   Also had the pleasure of trying the <dish>rotisserie chicken rice</dish>. The chicken is cooked to perfection, a little crispy on the outside and soft on the inside. I really like the yellow rice and the spicy peanut oil sauce definitely adds a kick to the entire dish. I ordered the Rotisserie Chicken combo which comes with a drink.   The <dish>peach tea</dish> reminded me of an iced tea lemonade from starbucks, with stronger lemonade. It also has peach slices inside and is very pleasant if you enjoy peach, lemonade, and a stronger taste than your usual peach iced tea. I will definitely be ordering this again next time.   The <dish>pho</dish> is also very tasty. Portions are a little smaller than what you'd expect at normal pho places, but the broth is super delicious and makes this dish very worth trying!  Very, very recommended!!!",1
HOU5UUTb29yLmEz_0hteEw,Food is very good.  Lunch portions are reasonable size and tasty.  Great place to take clients and out of towners.  This spot hovers near the top of the list of excellent restaurants we have in the area.,1
HOarFvVeMrdrikfjf7-uGQ,"Our daughter's car broke down en route to Vegas to attend EDC.  AAA took her to Tony and thank goodness. He figured out the problem right away and worked hard to get her car ready a.s.a.p for a reasonable price.  Only she didn't bother to pick it up when she said she would... leaving him struggling to find a safe place for it over the weekend. Was he mad?  No, but he should have been!  Instead, he was concerned about her and made sure her car would be safe.   This is a family run business where they truly care."
HOqtos5lUqV9x0MJbqwR1Q,"Staff is amazing. Every time I come in, they are helpful to find the right bottle. I get my nails done next door and they will deliver a glass of wine over there. Happy hour is the best! Great place to bring a bunch of co-workers for a drink as well."
HP-FMQcqSOEjTmOxVkJD-A,"Got the <dish>green tea and red bean bun</dish> (Keroppi) as well as the custard filled one (Hello Kitty). The bun to filling ratio was not ideal. It could've used more filling and less bun. You can taste the green tea in the bun, but the filling was not a good match with the green tea. The <dish>custard-filled bun</dish> was better. They only accept cash.",1
HPn50tK1I8vbftAwa27rXQ,"Delicious and creative cupcake flavors. Wonderful cookies and pies. The <dish>coconut cream pie</dish> is amazing!  The custom fondant cakes are works of art.  Yes, the <dish>cupcakes</dish> are a little expensive. This is a custom bakery, not a grocery store.",1
HPngBhTmMOXbQI9Noppeaw,I ordered online and had to wait 20 minutes for my food to be ready. Meanwhile they serve at least 20 other people before starting my order.  When they should automatically start your order when your there if its not ready. Then I received no steak in my <dish>steak tacos</dish>. This place is so inconsistent that it's annoying. Go anywhere but here.,1
HQpMwOOrGND3GaRqMNV9ig,"The best place for a cheap and delicious bowl of piping hot <dish>egg noodle soup</dish> with huge <dish>shrimp wontons</dish>. The menu is short and sweet, just the way I like it! I always get the <dish>Chinese broccoli with oyster sauce</dish> as well for my veggies.. For $2.50 you can't go wrong!   You can also get a box of 12 uncooked shrimp dumplings for $10, so you can bring it home and make some when you're getting the 2am munchies.",1
HTaA1mo9cB1dXMwfJC6yKg,"Everytime I go to bdubs I have an awesome time, yesterday did not hold any exceptions. In fact yesterday was the most fun I've ever had at bdubs and a huge part of that had to do with the Arizona Derby Dames being there. It was cool to see another sport other than your typical basketball, football, and baseball. It was also extremely awesome to see the girls that were on the TV screen sitting right next to me. Thanks <restaurant>Buffalo Wild Wings</restaurant> for showing me a new experience.",1
HTngUd7s8kLBiAbEtd65Ug,"This spa is great.  Friendly front desk and amazing therapists.  I have has 3 different ones and all are professional and skilled in their craft.  The spa looks nice and smells of fresh lemon grass.  The treatment rooms are dimly lit with soft spa music playing in the background.  They usually have monthly specials that are hard to pass up.  I should go more, but life gets in the way."
HVpwpXneaCWMeEBF7H8jpQ,"After relocating to Madison, I've been missing the foods in Taiwan so much. Earlier this week, some friends from Houston visited me, they noticed this newly-opened restaurant and asked me to give a try. We had <dish>chicken cutlet bento sets</dish>, which were way beyond my expectation! Though it's a bit pricey but definitely worths it! We also ordered <dish>tea leaf eggs</dish> and <dish>jasmine tea</dish> for takeout, which are the best fits for midnight snacks! The location and ambience is absolutely a plus. Will come back soon for sure!",1
HWVCdxCYicHA7plfXr-vMg,My and the boyfriend come here just for the <dish>artichoke spinach dip</dish> and <dish>triple supper appetizer</dish> which is soo good. Otherwise service could use so work barley came back to the table but she was nice.,1
HXb5rnITyBXM5zh303bkdQ,"wow, what a experience! You have come see it youself, it is a must see store in Charlotte. If you are into Asian stuff, you will probably find what you are looking for here."
HYm_XUwKk_s-gCC0kdERDA,Server was super nice and the food was pretty good. Very attuned to needs of a wheelchair user and to that of a gluten free diet.,1
HYwbHY-srAOoH-t337DpMw,This place gets one star for the <dish>Sangria</dish> which was pretty good. As far as the food goes it was terrible. Does the cooks in the back not know what salt and pepper is? None of the food had any flavor. It was like upscale hospital food. The two shrimp dishes we ordered had the smallest shrimp I had ever seen. Popeyes has bigger popcorn shrimp. To make things worse none of the food was cheap. We ended up spending $100+ after tip for the worst meal I had ever had. I should of listened to my gf and took her to Cheesecake Factory. It may be a chain but its a 100 times better than <restaurant>Tusca</restaurant>. They need to send a representative from Tusca to a real Tapas restaurant to take some notes. It seems like some idiot chef created all of their crappy dishes. This place needs to call the FOX network to have Chef Ramsey come in and turn it around.,1
HZdtHOEaKUL2SlWj5owgCA,"Fast and great service, excellent customer service. Came here for a quick carwash on a Wednesday afternoon. no wait."
HZuzY6nCEnz39nyloDCV8A,"<restaurant>Red lobster</restaurant> restaurant has many reasons to attract customers. First reason, the service is cool and fast. For example, when you come in, you can always have table and you wait far it. customers like that kind of service a lot. Second, catering the food is interesting. For example, when you want to order, they say  would you like your order roast, fried or poached. Third, the style restaurant inside and outside. For example, view the restaurant outside is nice. Also inside of the restaurant has many beautiful picture and see many fish and lobster in big aquarium. Next, they have the best seafood in town. For example, they have  the best <dish>kind lobster</dish> in America. Finally, these reasons made it. The best restaurant in The United States.",1
H_FwiRpgRcXSV-v1-N4Qhw,first time getting my eye brows treaded and I am so glad I did. this will be my new spot as long as I am in Vegas. and this last!
H_YBTOS23PRhrjWtP7TeJw,"Your review  I ordered <dish>Chicken Tikka Masala</dish> and <dish>naan bread</dish> for delivery. The chicken was in huge chunks, but came apart like stringy pulled chicken. The sauce so thick, and muddled with strings of chicken, that it was more the texture of a hummus or a thick spread. Flavour was good, but the sauce needed to be velvety-smooth and creamy! Also, could have used some fresh cilantro. The chicken was stringy, not juicy, and the peppers were enormous and raw. A big portion for $12.95 though. Also disappointed they didnt include any pappadaums, or any cutlery or napkins. The big plus was that it came in 30 minutes, much sooner than the advertised 45-60 minutes, but i wouldn't order here again. A good sauce is just too important.  The search for good Indian delivery continues...",1
HadzjG0pPrqH-t7Yv1MEKA,"Every time I walk into this place, I am reminded of so many great memories. As a kid, I remember I loved the half order of spaghetti and a meatball. I recall that the co-owner, Lucian, would walk around singing Louie Prima's \Just a Gigolo\"" along with the jukebox, greeting every family, and laying candy bars beside each kid's plate. The other co-owner, Jerry, would be cooking with the kitchen door open and whistling loud enough that you could hear it throughout the restaurant. As I grew up, so did my tastes, and my goto dish was the <dish>rib steak</dish> with a side of <dish>spaghetti and mushrooms</dish>. All this time, the house dressing has always reminded me of something an Italian grandma would mix up in her kitchen. As a man, most of my visits are now lunch time stops for the perfect <dish>prime rib sandwich</dish> or gravy covered <dish>roast beef sandwich and fries</dish>. And there, in the center of the room, the Budweiser Clydesdale wagon keeps spinning, as the Tribe game plays over the door, and suddenly I am eight years old again and the food is just as great as it was back then.""",1
Hb72oiMn7DmE5Ag5px01Fg,Real Results is the best gym in town. It's not just a gym it's a community. I haven't met one person that's not nice. My favorite thing about this gym is that the coaches really want you to succeed not only with weight loss but in life. RR does a lot of things within the Las Vegas community.  The real 90 program gives you the tools you need to lose weight and reach any personal and business goals you've set.  This is the only gym I've joined where I'm actually getting the results I want. I highly recommend this gym. If you have a friend that comes to the gym check try a free class on First Fridays.
HbG8z_lusO0HpnPZPxkcYA,"Karla O.  Best wedding ever. My husband and I got married their on April 2, 2012. One of the most happiest days of my life besides the birth of my daughter. I worked with Carrie over the past six months with so many questions and/or concerns and she was more than helpful to help me. Sometimes, I felt like a burden, but Carrie reassure me that I wasn't. My day went perfectly. Every detail, moment, photograph, was priceless. The best wedding chapel in the whole freaking universe."
HbK6IfznbVToEaKVC0WcSg,"<restaurant>The Clark Bar</restaurant>! The best bar in town, in my opinion. The staff is friendly, helpful, funny, and wonderful. The location is tucked away in downtown Champaign, close enough to walk to the main strip but far enough away that you don't get the college/hipster scene. We started going to the Clark bar because it is so close and we can bring our dog to sit outside on their BEAUTIFUL patio. Worried we may not feel welcome in a neighborhood bar, we were immediately embraced by all the regulars, the owners, and the whole darn staff.   We're there nearly every day. You know why? BECAUSE THE FOOD IS AWESOME and there are DOLLAR DRAFTS EVERY DAY! How could you go wrong there? I highly recommend the <dish>ribs</dish>, their cook is excellent and I honestly haven't had better ribs in town. Beats both Black Dog and Porgys, as far as ribs go. The Reuben and the Rachel are my favorite <dish>sandwiches</dish>, and the <dish>crab cakes</dish> are sublime, if you're feelin' fancy. Also the <dish>pulled pork sandwich</dish> is super as well.   Please go to the Clark Bar, and see for yourself. Keep this gem alive.",1
Hbe9EMTwdZruqOEDXXFb5Q,"Ah <restaurant>Boulevard Cafe</restaurant>, te amo.  Perfect <dish>sangria</dish>, even more perfect <dish>sauteed shrimp</dish> and savoury <dish>corn bread</dish> to boot.   I've run by this Peruvian Annex favourite many a time to see crowds flock and it's oh-so-evident why.  Oh and to our latin waiter, thank you so much for being easy on the eyes. As if the delicious food wasn't enough!",1
HbzO-ZpnoR1hkOaygZPKYA,"My friend & I stopped at the <dish>Rita's</dish> on Tatum Blvd one evening last week.  We both got the <dish>gelato with custard</dish> - our favorite.  It was around 9:40pm and they normally close at 10:00pm.  The employees must have been anxious to be done with their shift since they started to clean up for the night.  One of the employees brought in the tables and chairs from outside and the big garbage can.  She pulled out the bag of garbage and swung it over the food counter.  When more customers came in, she served them without washing her hands.  I can't imagine the bacteria that was on that garbage.",1
Hdzo5ggPswyv-8ZlW0PVLw,This is a common  spot we come to  in the east valley.  A lot of their  selections are a little  sour . You need to sample before ordering more I ordered  large  white house seemed  small . I lived the peanut  butyer. We the stuff was  friendly  and helpful,1
He9Z_YfS6fucxkDTCVPv1Q,"Always find what we want. Good prices on everything from scree drivers, magnificent glass, generators, weed eaters, anything you need!"
HgdFqAvK31fB9sgBdOzo9g,"The service is incredible, the atmosphere is wonderfully friendly, and the food is nothing short of exquisite!"
Hh4qRAOswrmBNWt3wPn8rw,"Slowest <restaurant>Starbucks</restaurant> I have ever been to! I was stuck going through the drive thru even though I submitted a mobile order due to two sleeping children in the car. It took 14 minutes to get through the line! The man taking the order was also not friendly and there was no apology for the wait when I was given the coffee. I almost always get a nice little \sorry for the wait\"" when the lines are crazy, but nothing, just \""here's your drink and go\"" attitude. Combining those two things made me give them a one star and I will choose a different location next time for sure. My <dish>iced coffee</dish> was decent, and maybe it would be a better experience inside, but if you are looking for a quick coffee, hit up the next one you see!""",1
HhLVQg2DAmMll14mNDB4dg,Located conveniently near all the hotels this place is absolutely amazing. I booked an appointment for myself and my friend who was getting married. We got to sit next to each other and be pampered. Both of our looks came out perfect for a styles. The ladies we so kind and patient with us.   If I ever have to come back for a wedding I'm definitely coming here to get all glam!
HhVmDybpU7L50Kb5A0jXTg,"Last night in Vegas. I love the show. So...  I had to go in and try out this place. Our plan was simple. Have a drink and appetizer then go somewhere else for dinner.  Well we order the <dish>garbage dump brisket BBQ nachos</dish>.  Two guys one app we are good. Problem, it was so much food and it was so tasty by the time we finished the app we were so full. So the last night in Vegas we just had one appetizer. But if that's what you are going to do it's a good one to do it with it.  I would recommend it.",1
HhmVGd16bxK2TjhVeN8M7Q,"I shopped around for the best prices and reviews in the valley before giving them a call. The lady who set up my appointment helped walk me through the various packages they offer and pick the best one for my budget, swaying me against using Groupon for the offers they had on there. It wouldn't have been a good enough clean since I knew my vents hadn't been cleaned at all in at least 3 years.  Luis called to confirm before heading over and was beyond helpful and friendly. He explained more thoroughly the packages upon inspecting how dirty mine actually were - he was finding children's toys, bolts, and even rat poop in there.  After the entire cleaning, I could instantly smell the difference. So happy to have stumbled upon them. Will refer them and continue using only their services. Attached are before and afters."
HjJp2tI4Xzs7MKyL31E0DA,"I'm sure that most women have had the (terrible) experience of turning around in the salon chair while the stylist says \ta-da!\"" and instantly hating their new hair. Unfortunately, I have had enough bad experiences that I've been able to perfect the transition of a cringe into a fake smile while chirping \""this is exactly what I wanted!\""   NOT the case with Destefino. Truly, every time I leave this salon I turn into a huge narcissist. Veronica does SUCH an amazing job. Not only is her eye for color spot on, she also listens and understands her customers' requests and does what they ask. If I ask her for a trim, it really is just a trim - not two inches off my ends.   I haven't been to many other stylists at this salon but I have heard wonderful things about each of them. No matter who you get, though, when you turn around and say \""this is exactly what I wanted!,\"" it will be authentic."""
HkbNItNrnXlNo59M0YyoMg,"Omg amazing is really all I can say. I'm from out of town and was just walking around and stumbled upon this place. At first glance it looks like a hipster bar that serves frozen burritos, but the moment your food arrives prepare to be amazed. I had the <dish>smothered burrito</dish> and my girl friend had the <dish>chicken fajitas</dish>. Neither of us were able to finish the portions are great. Everything perfectly seasoned. Only thing I was unsure about was the <dish>Coleslaw</dish> but it went perfectly on my burrito. Oh and don't forget about there <dish>cherry limeade cocktail</dish>, just the right amount of sweet and fruity. Pretty sure everytime I come to Pheonix this is going to be a mandatory stop.   The quality of the food is matched by the quality of service you receive, our server was very cheerful and everyone was dressed nice and the restaurant was very clean. If you are in Scottsdale this is a must.",1
Hn0dzCxesXWmZux79y80qQ,"So mad that the culture shop didn't have my incenses that I wanted.  Also I purchased several dresses from here that have gotten holey and faded since I've owned them for over a year.   I wish this store would take itself more seriously and not sell clothing that is so cheaply made.  I also don't like being followed around a store like I am stealing!!!  I am not going to shop lift any of your cheaply made garments, so chill."
Ho3ntCl5vBBcR8_2Gf0KfA,I tried to make my daughter an appointment to see the pediatrician. I didn't even make it past the front office girls. They wouldn't accept us as patients because my daughter isn't able to have vaccinations due to an allergic reaction from them.  I guess we will just find another pediatrician that is more understanding.
HojGJ6jqaAy3lir4h4q_zQ,"This is my first and only Yelp review, but I HAVE to share my disturbing experience with this dentist office.  My experience is extremely similar to Michele H.'s below.  After 2 years of putting up with rude and snobby hygienists who coerced me into purchasing a $500 night guard, prescribed me muscle relaxants (which I never filled), and tried to tell me that I was developing gingivitis, my final visit, in December 2013 was an extremely distressing experience.   I was told by the new female dentist that there was some very serious decay going on in almost all of my molars, and if I didn't take a day off of work within the next week to undergo some very expensive procedures, then I would need a root canal in the near future.  She was very rude and condescending and forced me to make an appointment immediately. I requested that the office send my Xrays to my childhood dentist in Michigan, who my family members and I have all been seeing for the last two decades.  They immediately got defensive and questioned why I would want a second opinion.  They eventually agreed to send the Xrays, but they never actually sent them.  Luckily, I ended up cancelling my appointment and never had these procedures done.  I am writing this review 7 months later because today I went and visited my Michigan dentist.  It turns out that there is absolutely nothing wrong with any of my teeth or gums - not one single cavity, and the nightguard was completely unnecessary.  PLEASE no one else go to this corrupt, unprofessional office!  They should be shut down!"
Hpi9raHlFm6prTSzFHTurg,"I'm shocked at so many low ratings here.  Was I just hungry?  Well, I went back a 2nd time.  Nope...with the Whiz and the onions, I really, really love these <dish>sandwiches</dish>.  OK...I know I'm supposed to be on a diet now but what the heck.......sigh...they're good...fattening as hell.....but damned good.",1
HqerocZHKSRFD8NTrIkbaw,Mediocre food. I ordered the <dish>tamales</dish> which were terrible mostly it was the corn flour hardly any meat inside maybe a tablespoon. And it was ground beef instead of brisket as it is traditionally cooked.,1
Hr-3nCQLKOYN6qTLtbOmcg,"If I could give zero stars I would. Our server Gordon was doing a good job in fact he was the only one working while the other 5 people including the owner, stood around laughing and joking and one of the girls was on Facebook the whole time. We left after waiting over 23 minutes for our <dish>sandwich</dish>..",1
Hr_Bk65xD2yQxjJhhorH1g,I love this zoo!  This is the second time I've been here and its even better since they finished some major renovations.  The polar bear enclosure is really great.  I feel like you get really up close and personal with all the animals here more so than other zoo's.  All the animals also seem very well taken care of.  They have a great play area for kids.  Not to mention it is a free zoo.  That said they do ask for donations.  But I feel its well worth donating.  It's definitely a days worth of fun.
HrogUiCtBytVyVYNq3jPtA,"I love a new TSC location near me! And this one is 24 hours! With a drive thru too. In this area, not sure why a 24 hour store is justified, but we shall see if that works out. The male employee at the register was friendly and gave me coupons that are good in January. No one was in the store when I got there, then a few customers showed up. The store is clean and looks brand spanking new. I like their <dish>smoothies</dish> just fine but find them a bit expensive for my tastes, so I usually come here when I have a coupon.",1
HsrEbWCg8K06pUhx469uSw,Sheer perfection! Best in town. Every donut is has a beautiful crisp exterior and moist goodness inside. Say bye to the dry. Stand amazed with the glazed. The <dish>Cruller</dish> is the ruler. The <dish>cake</dish> ain't fake. Succumb to the <dish>cinamon crum</dish>. The <dish>fritters</dish> are number one hitters. Ronald needs to stick to burgers.,1
HtctU6CwYrKN3r2SL259EA,"My boyfriend and I came here with high expectations and came out highly disappointed.  We ordered a Corona on the menu to be told they ran out and only had the Mexican equivalence (Cerveza) which was fine so I switched my drink to a Caesar. 10 minutes later, they come out to tell me their Clamato went bad so they can't make my Caesar... and then when I ordered the pork belly taco they told me they ran out as well. I might as well have asked \what do you have to serve today?\""  Took another 20 minutes for food to come out and they didn't clear our appetizer remnants (lime pieces all over the table) before they placed our meals down. My boyfriend had the <dish>shrimp and rice plate</dish> and suffered food poisoning shortly after.   WILL NOT RETURN due to bad service, food, and shortage of food.""",1
HudCKBs3crW5mjaD7Y89gQ,Hosted a girl guides activity here in 2015 and once in 2013 with twelve 5 year old girls. The girls were able to design and decorate their own cookies. It was so much fun! The staff were so attentive and helped the girls with everything from start to finish. Even the leaders had a blast and the coffee wasn't too shabby while we waited!   Unfortunately not a nut free kitchen so we can only do this on years when we do not have members with nut allergies.
Hxf9M7OJVtBGzGMB6e4BVw,"I was in a drunk driving accident last year at the end of June in Arizona. I'm originally from Los Angeles and was traveling to visit family that day. I have never been hit by a drunk driver nor have I had an accident in another state. I wasn't sure how to go about this, to begin with. When I contacted Phillips Law Group, they were the third law firm I had contacted. The paralegal I spoke to first was Bari who answered all my questions and concerns in the most professional and timely manner. She was extremely personable and made me feel very comfortable during our initial call. Shortly after, she left the firm, and my case was reassigned to Cindy who has been such a pleasure to work with. I had severe whiplash and needed medical attention, Cindy always followed up with me to check on my progress and to give me updates on my case. She genuinely showed concerned, not only about my case but also about my personal life. I am a nursing student, and I welcome any support.  We encountered a few delays because it was hard to get in touch with the insurance agents and Cindy always helped and went above and beyond. She made me feel as though I was speaking to a friend who is guiding me through a first time experience. My two attorneys were Jon and Nasser. Both were great to work with and worked very hard to get the most out of my case. All I was concerned about was the medical treatment since I do not have good medical insurance. I received amazing care, and I was overall happy with the outcome and experience working with them. I highly recommend this law firm."
Hxy2JinkHvPDEB12tXJ-qw,I called Car Life for the first time today and they helped me replace a battery that was under warranty free of charge. The owner brought it out himself and he did not try to upsell me but instead told me my options for an upgraded battery which was very helpful information. Although Carlife made $0.00 from me they treated me fairly and provided Grade-A customer service and treated me like a customer instead of a dollar sign.
HykFCJwcTZDjKI2uuv1wCA,"Went in to do a title transfer and get a plate for a motorcycle I just purchased. First off I can clearly see this place is 100 times cleaner than the local mvd. Secondly the customet service here is on another level compared to the mvd as well.   I will never ever ever go into another mvd office in the state of AZ as long as I live unless absolutely necessay.  I wish I remembered the ladies name who helped me I would thank her personally on here. However, everyone behind the counter was constantly smiling and helping out each client in anybway they could.   Keep up the good work and customer service!"
HykZIiaHS35N2c5_QHoClA,Hidden gem but so worth it!! Best service. Haven't been here in years and they still remembered us. Husband and wife owned. They are amazing! They make you feel at home and the food is very tasty. Also comes with extra stuff and isn't expensive. Try the <dish>spicy pork</dish> or <dish>bulgogi</dish>. Glad they are still open! Do not let the location deter you away. It is well worth it!!,1
Hymhw4qxQzITpUeM1PYKLg,"My husband and I were out and about on a Saturday night and decided to try this place for a late <occasion>dinner</occasion> - The service, I have to say, was fabulous.  The owner was very nice, made polite conversation and our waitress was great - very attentive and even took back a dish that my husband did not find to his liking (although I thought it was alright). Very nice place, very nice atmosphere, food was not bad either...will definitely be back...",1
Hz-OXis4Hk9l187LPBo_8g,"I dunno why this is listed as a pizza place, I believe <restaurant>Scholtzky's</restaurant> is known more for their sandwiches. They do sell flat bread pizzas though too, along with breakfast sandwiches and chips too.   I got their <dish>medium smoked turkey sandwich</dish> on sourdough bread and could hardly finish it; it was pretty big. It was also a pretty good sandwich too. I went at a random, unbusy time so my sandwich was freshly made pretty quickly.  Located in Excalibur's upstairs food court, it was nice to find something not dripping with grease like some of the other fast food places around.",1
HzTn8R01ovIl_UkpR6RdJw,Absolutely ridiculous!! I am a paying member Who signed up at the south rainbow location due to the proximity of my work. Saw there was a West Charleston location which is on my way home. I stopped there to get my car washed and I was informed that they are not excepting the fast pass from the south rainbow location at their's. The explanation was the owner as a 14 days ago did not allow the fast passes to crossover. Blows my mind that a company with only a few locations and so much more competition out there with several locations would make such a business decision. Very disappointing.
I-7JXoyVi-QpZJLbJMDrgg,"The older woman with red hair & gray roots is a horrible representative of this establishment.  She has been the counter worker the last 3 visits and she is always unpleasant and upsetting. There is supposed to be a $6.99 whole pizza special on Mondays per in-store flyer, when we ordered it she told us we have to do carry out to get that price or it is $4.00 more to dine in for the pizza. It does not say this on the sign and it's such a unfriendly policy- there were tons of tables. Last time I order the special in the driveway it took 25 minutes to get my <dish>pizza</dish> & they had me park in the lot to wait.  This time they make it in 10 minutes & demanded we leave. We sat down while waiting for the pizza, so my child could have his drink, my mom ordered a <dish>salad</dish>. After we got our order my mom wanted to eat her salad- not be kicked out- that lady came over and said \THAT PIZZA IS TO GO!\"" I said, \""Yeah it's to-go, we didn't open it.\"" What a crazy yatch- like she owns the place- it's so rude to do to your patrons- yeah that pizza was, \""to go\"" like \""to go in my mouth.\"" Next time I'll take my business \""to-go\"" ELSEWHERE.  Don't run these wack specials with wack stipulations.""",1
I02fZsl5otCPP1XRu0y40Q,"Called JPG Security for an estimate to update a 1 month old system which was installed by a company called IntegrationDesign.  Integration did a sloppy job of installing and was a money grubbing company.   Spoke to Jim at JPG and set up an appointment for the same day.  Within 15 minutes of his sales pitch, I knew that I was going with his company.  He treated me like a king, was very knowledgable and a total gentleman.  Today (less than 24 hours,) his installer Nick came to do the installation.  He too, was knowledgeable and personable.  I HIGHLY recommend JPG- do not shop around- just call them.  They are more than fair and reasonably priced.  Thank you Jim and Nick for a job VERY well done."
I2HLOJaQ7EURVY2U4HEMVg,"We checked this place out with some friends back in November. I had a pretty good time. Everyone in our group got a pass that included the laser maze, laser tag, bumper cars, go karts and miniature golf + 2 hours of free game play. We ate at the food truck alley first which was very cool and had some great options. Afterwards we enjoyed the attractions. I have to say the Bumper cars and go karts were my favorite. The laser maze was somewhat of a disappointment.  All in all it was a fun time. My only concern was it was a bit pricey  and the 2 hour game play doesn't even include that many of the games. Plus was that it was not very crowded for a Saturday night-perhaps because of the cost. All in all, I would probably go again."
I2ICTCvPIfElZUr_v0KhzA,"In my opinion, this is the best place to find camping gear in Las Vegas.  I scoured REI, Bass Pro Shops for certain items, like a quality camping shower, without success.    This place, turned out, to be the only place in Las Vegas to find the shower I was looking for.  They also had a lot of great stuff like reusable camping plate/cup/utensil sets, magnesium flint fire starters, cast iron skillets, and percolators.  They also had a nice selection of sleeping bags with prices comparable to Amazon.  Score!  I'm definitely going to go back to check out their mountaineering and other sports gear.  This place has everything!"
I2RlBxknzpUEiyWgu_1tog,I got so lucky finding Toni&Guy. They have the most Convenient hours they're open late and on Sundays as well. Adam is one of the owners and he did my hair. Adam had me out in less than an hour. He gave me the best shampoo I ever had. He is way underpriced for the services he provides. I am so happy with my cut & style (He was very respectful of my length). My hair has never felt so bouncy!!!!
I3UkP4Mmp0cmfe3vTev0jw,I arrived there today only to find out that they have been closed permanently. Scary!! I wonder why they closed??
I3rD3WWINltl6ecniGjvfw,Please be AWARE of this company you will regret if you join the membership in top that is Expensive they manipulate the words and Ad's  use a Video  unfortunately  we fell for this when we try to made our first buy ... the saving where  not there at all  SCAM!
I49nMBeU3fke0W_qCkmU8g,Hard to find but so worth it. One of the best <dish>matcha green tea drinks</dish> I have had lately - with no sugar which is important to me. Great customer service gave me suggestions on what to try. I have to go back to try their other drinks  Beautifully designed space / good place to meet up with a friend.,1
